CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB10233,13,30,17,0,1,-0.051,4,1,0,0.27,8,2,6.29,777,2,15,0.85,125,0.47,2,1,8181,0.06,364,35,0.4,0,0.44,9882,4,1,1
CAB10234,18,20,2,0,2,-0.006,5,7,1,0.59,12,1,6.92,337,3,12,0.97,321,0.74,6,2,2448,0.45,279,14,0.3,0,0.88,9721,1,0,1
CAB10235,30,20,0,1,1,-0.029,12,4,3,0.68,17,0,7.92,794,13,16,0.53,45,0.3,0,8,1319,1.0,195,16,0.17,0,0.64,17941,6,0,2
CAB10236,2,30,19,0,0,-0.079,0,2,0,0.0,7,1,4.65,288,1,6,0.86,52,0.43,1,9,7871,0.05,84,26,0.83,0,0.02,1730,1,0,0
CAB10237,25,20,0,0,2,-0.088,14,0,2,0.64,7,0,3.27,708,3,20,0.55,128,0.4,1,5,7067,0.85,254,16,0.3,0,0.58,38977,3,1,2
CAB10238,6,30,22,0,1,-0.046,2,5,0,0.12,19,1,7.73,628,10,13,0.99,136,0.7,2,9,4298,0.18,186,31,0.17,0,0.08,9799,0,2,1
CAB10239,17,25,8,0,2,-0.038,6,6,1,0.41,23,1,3.59,336,0,23,0.88,328,0.42,2,1,5457,0.08,287,11,0.59,1,0.66,38827,1,0,1
CAB10240,13,20,0,1,1,-0.093,5,3,1,0.46,20,1,5.86,416,1,16,0.6,228,0.39,1,0,6271,0.11,166,30,0.26,0,0.33,18927,0,1,1
CAB10241,17,25,4,0,0,-0.04,8,6,3,0.42,15,0,4.85,691,2,8,0.67,12,0.5,2,3,6967,0.79,296,19,0.98,1,0.5,36169,2,0,2
CAB10242,22,25,1,0,2,-0.082,7,6,5,0.71,7,1,2.18,311,0,6,0.92,197,0.71,2,0,5016,0.75,170,22,0.61,1,0.99,10873,5,1,2
CAB10243,6,20,12,0,2,-0.018,5,4,1,0.35,8,1,3.74,510,2,12,0.92,77,0.61,3,7,4722,0.34,283,36,0.32,0,0.23,38926,1,1,1
CAB10244,19,25,4,0,1,-0.046,8,2,0,0.53,13,1,6.28,570,3,13,0.07,40,0.49,1,0,9428,1.0,170,15,0.64,0,0.45,29825,4,1,2
CAB10245,14,20,6,0,2,-0.059,6,4,0,0.24,14,0,1.01,143,0,24,0.37,152,0.0,0,4,2228,0.78,121,30,0.41,0,0.13,13360,2,0,0
CAB10246,30,30,0,0,0,-0.091,21,9,2,0.77,8,0,3.26,181,0,12,0.1,337,0.19,0,8,2672,1.0,117,36,0.13,0,0.34,46826,3,2,2
CAB10247,18,30,1,1,1,-0.06,7,4,2,0.61,23,1,2.33,470,0,24,0.85,123,0.54,4,0,2643,0.84,268,35,0.6,0,0.83,28449,2,0,2
CAB10248,9,30,2,0,1,-0.014,5,9,0,0.3,16,0,4.48,565,5,5,0.16,218,0.36,4,7,7488,0.53,187,34,0.63,0,0.85,42830,3,1,1
CAB10249,2,30,21,0,0,-0.053,0,2,2,0.18,7,2,4.47,333,1,24,0.0,195,0.32,2,5,1527,0.25,1,14,0.05,0,0.71,9009,0,0,0
CAB10250,1,25,3,0,2,-0.09,0,1,0,0.14,4,2,4.41,741,5,6,0.1,193,0.17,2,2,1328,0.0,298,21,0.58,1,0.64,2418,1,0,0
CAB10251,27,25,0,1,1,-0.084,14,7,1,0.7,23,0,7.42,245,2,14,0.25,41,0.22,2,2,8401,1.0,58,11,0.94,1,0.78,9684,3,0,2
CAB10252,23,25,0,1,1,-0.073,13,2,0,0.54,15,2,4.39,222,0,24,0.72,286,0.66,4,2,5197,0.59,170,21,0.36,0,0.37,20448,1,1,2
CAB10253,29,25,0,1,2,-0.071,8,2,1,0.43,7,2,1.88,736,3,20,0.37,354,0.14,1,8,3130,0.52,174,25,0.89,0,0.07,27778,0,0,1
CAB10254,24,20,0,0,1,-0.004,10,5,2,0.44,21,0,1.29,414,1,24,0.08,277,0.25,2,1,8348,0.94,140,23,0.17,0,0.07,39996,2,0,2
CAB10255,30,20,0,1,2,-0.05,14,5,1,0.72,14,2,3.87,649,4,11,0.21,299,0.49,3,8,2429,1.0,7,25,0.55,0,0.55,41114,6,3,2
CAB10256,14,25,10,0,0,-0.017,13,4,1,0.53,14,2,4.86,260,0,22,0.06,127,0.13,0,4,4515,1.0,199,21,0.56,0,0.37,26810,2,0,1
CAB10257,8,25,1,1,2,-0.098,4,3,0,0.06,15,2,4.33,119,1,6,0.08,356,0.47,2,0,1458,0.19,360,23,0.47,0,0.58,32986,0,0,0
CAB10258,24,20,0,0,1,-0.073,9,1,1,0.28,20,0,1.65,726,2,6,0.57,202,0.18,0,1,7713,0.23,359,32,0.5,0,0.46,25762,0,1,1
CAB10259,26,25,0,1,0,-0.037,7,5,0,0.45,22,1,2.42,538,4,5,0.5,103,0.41,3,1,1222,0.56,119,31,0.8,0,0.18,11639,1,1,1
CAB10260,3,30,22,1,0,-0.093,2,3,1,0.42,8,1,3.68,379,0,20,0.45,32,0.45,2,9,4787,0.23,335,31,0.6,0,0.77,32854,0,0,0
CAB10261,4,20,16,0,0,-0.038,3,1,0,0.23,15,1,3.1,602,2,12,0.75,217,0.02,0,7,4198,0.0,121,25,0.88,0,0.72,16213,1,0,0
CAB10262,6,30,14,1,1,-0.024,5,4,1,0.35,6,0,6.75,168,0,20,0.74,316,0.24,0,8,3980,0.16,22,13,0.74,0,0.36,39555,2,0,0
CAB10263,27,25,0,1,0,-0.017,7,8,2,0.5,4,2,2.33,731,1,20,0.76,105,0.5,2,9,9541,1.0,194,24,0.18,0,0.18,5774,3,1,2
CAB10264,26,25,0,0,0,-0.094,6,3,1,0.61,11,0,4.08,765,4,17,0.37,87,0.66,4,0,4365,0.81,301,27,0.48,0,0.58,6118,2,1,2
CAB10265,25,30,3,0,0,-0.035,13,0,1,0.53,21,2,5.4,696,1,19,0.03,303,0.52,3,5,1638,0.99,160,23,0.82,0,0.06,46392,0,0,2
CAB10266,1,20,6,0,0,-0.084,1,0,0,0.07,5,2,2.12,222,0,16,0.26,278,0.06,1,5,9185,0.0,256,38,0.24,0,0.27,48529,0,0,0
CAB10267,3,25,10,1,0,-0.031,1,0,0,0.0,13,0,1.75,147,0,11,0.56,93,0.24,2,1,9150,0.02,109,10,0.47,0,0.16,30504,0,0,0
CAB10268,10,20,3,0,0,-0.1,5,6,0,0.26,21,0,7.11,675,12,17,0.74,157,0.75,2,6,7975,0.34,159,25,0.42,0,0.38,30441,0,0,1
CAB10269,4,20,13,1,0,-0.076,4,1,1,0.39,10,0,4.33,329,3,17,0.13,107,0.18,0,8,7001,0.48,316,15,0.81,1,0.17,18264,0,0,0
CAB10270,9,25,15,1,1,-0.064,2,2,0,0.02,8,1,2.19,123,0,8,0.16,200,0.01,0,9,5955,0.51,9,22,0.85,0,0.26,41720,0,0,0
CAB10271,1,20,4,1,1,-0.061,1,1,0,0.09,11,0,1.47,793,2,5,0.65,177,0.0,0,3,1510,0.32,117,30,0.23,1,0.1,17632,0,0,0
CAB10272,6,25,0,1,2,-0.069,4,2,0,0.54,15,0,1.25,125,0,12,0.34,343,0.0,0,5,6398,0.18,183,18,0.93,1,0.16,36802,0,0,0
CAB10273,4,25,1,1,1,-0.094,0,4,0,0.19,15,0,5.68,290,1,13,0.76,361,0.42,1,1,7440,0.04,348,19,0.28,1,0.71,48121,1,0,0
CAB10274,14,25,7,0,0,-0.054,9,1,3,0.75,8,1,6.58,558,3,12,0.85,25,0.49,1,4,4744,1.0,168,30,0.25,0,0.62,31655,0,3,2
CAB10275,8,25,1,1,2,-0.056,1,7,0,0.0,15,1,5.73,764,6,8,0.41,286,0.47,1,8,9965,0.01,203,12,0.24,1,0.32,7405,0,0,0
CAB10276,19,20,1,0,0,-0.073,11,5,0,0.6,4,0,3.06,201,0,24,0.32,191,0.33,1,3,3326,0.51,126,19,0.98,0,0.7,17529,1,1,1
CAB10277,12,25,10,1,1,-0.037,8,8,0,0.59,4,2,5.04,579,2,10,0.62,166,0.29,2,8,1898,0.54,352,11,0.25,0,0.66,37536,1,0,1
CAB10278,20,30,0,1,2,-0.067,13,3,1,0.74,17,0,5.62,164,0,17,0.62,231,0.37,0,9,4324,0.84,292,23,0.33,0,0.36,24355,2,1,2
CAB10279,14,25,7,1,0,-0.068,7,3,0,0.71,13,2,3.62,588,2,17,0.18,149,0.27,1,4,5573,0.64,251,10,0.36,1,0.3,31584,1,1,1
CAB10280,15,20,2,1,1,-0.087,7,4,0,0.49,17,1,5.41,527,7,15,0.55,117,0.55,1,0,2422,0.37,7,28,0.57,0,0.81,26159,1,1,1
CAB10281,25,30,2,0,1,-0.009,6,1,2,0.36,7,2,6.08,499,5,19,0.56,146,0.9,2,5,4817,0.76,67,30,0.59,1,0.82,10949,2,2,2
CAB10282,8,30,7,0,2,-0.08,3,5,1,0.35,18,1,7.43,405,3,7,0.75,21,0.0,0,1,5288,0.38,88,15,0.82,1,0.86,1804,3,0,0
CAB10283,19,20,1,1,0,-0.074,8,4,0,0.38,16,2,7.93,555,4,14,0.33,108,0.76,5,8,1954,0.45,260,18,0.14,0,0.16,47077,1,2,1
CAB10284,23,20,0,1,0,-0.013,7,0,0,0.41,21,1,1.51,151,0,5,0.4,292,0.41,1,7,6593,0.64,43,19,0.28,1,0.27,16209,0,0,1
CAB10285,6,30,21,0,1,-0.051,2,4,1,0.44,22,2,3.47,315,5,14,0.94,138,0.0,0,0,4852,0.26,323,24,0.68,1,0.0,3654,1,0,0
CAB10286,13,20,5,0,2,-0.027,9,7,1,0.64,11,2,4.36,308,2,14,0.6,334,0.04,0,0,3021,0.65,78,39,0.48,0,0.08,33127,0,1,1
CAB10287,12,25,4,0,0,-0.09,5,8,0,0.0,8,1,6.12,195,8,23,0.7,182,0.42,1,0,3369,0.39,247,38,0.27,0,0.76,32745,0,0,0
CAB10288,6,25,9,0,1,-0.027,2,3,0,0.2,11,0,3.64,359,3,9,0.87,154,0.74,1,4,9634,0.51,156,11,0.72,0,0.6,18951,3,0,1
CAB10289,6,20,2,1,1,-0.071,8,1,2,0.34,13,0,7.62,345,4,10,0.98,283,1.0,4,5,9355,0.8,291,24,0.34,0,0.82,9883,3,1,2
CAB10290,15,25,0,0,1,-0.032,4,8,0,0.73,19,1,1.84,419,2,7,0.1,33,0.07,1,9,6503,0.44,182,19,0.78,0,0.75,42805,1,0,1
CAB10291,25,25,0,1,0,-0.025,5,3,0,0.55,8,2,2.66,230,1,14,0.92,35,0.54,0,1,7959,0.53,184,12,0.9,1,0.2,5277,3,1,1
CAB10292,24,20,0,1,2,-0.051,9,6,1,0.54,6,0,3.31,163,1,9,0.66,183,0.42,2,5,1030,0.83,257,31,0.78,0,0.23,39669,1,3,2
CAB10293,28,30,1,1,1,-0.02,12,7,2,0.64,11,2,2.52,787,3,17,0.47,178,0.09,0,9,8146,1.0,113,20,0.46,0,0.96,11605,6,3,2
CAB10294,21,25,0,1,0,-0.007,5,9,0,0.62,10,1,7.79,144,3,10,0.8,183,0.64,2,6,4064,0.5,277,20,0.26,0,0.45,19370,1,4,2
CAB10295,17,30,11,1,2,-0.048,5,3,1,0.25,9,2,3.54,658,0,9,0.48,364,0.25,2,4,6871,0.39,39,15,0.96,1,0.73,48337,0,1,1
CAB10296,16,25,9,1,1,-0.002,5,0,1,0.36,13,0,6.84,616,8,21,0.76,92,0.35,0,1,1728,0.3,78,15,0.96,1,0.41,28741,2,0,1
CAB10297,15,30,0,0,0,-0.059,7,5,1,0.16,22,2,6.21,147,1,12,0.29,46,0.5,1,6,9382,0.32,124,34,0.58,1,0.05,39487,2,1,1
CAB10298,20,30,6,1,0,-0.048,10,2,1,0.6,22,0,4.92,331,2,6,0.04,218,0.25,1,9,1192,0.65,125,20,0.27,0,0.3,22524,0,0,1
CAB10299,27,25,0,1,1,-0.029,15,8,0,0.67,22,0,7.0,271,3,5,0.03,298,0.53,1,7,5310,1.0,89,21,0.27,1,0.58,40972,4,3,2
CAB10300,16,30,2,1,1,-0.048,3,1,0,0.31,5,0,5.18,637,2,10,0.25,55,0.19,1,4,4756,0.09,114,30,0.03,1,0.43,4660,0,0,0
CAB10301,25,25,0,0,2,-0.039,9,3,3,0.88,17,2,7.43,778,9,7,0.48,230,0.84,6,1,8731,0.99,315,14,0.76,0,0.47,23402,2,0,2
CAB10302,1,20,3,1,1,-0.057,2,0,2,0.17,4,1,3.43,432,3,16,0.57,22,0.0,0,9,1225,0.27,240,13,0.76,1,0.68,11653,0,0,0
CAB10303,27,25,0,0,1,-0.053,16,5,0,0.97,14,1,2.29,198,0,21,0.1,29,0.41,2,4,6455,1.0,28,32,0.55,0,0.08,8593,2,0,2
CAB10304,14,20,5,0,2,-0.05,5,0,2,0.5,15,1,3.96,513,1,24,0.48,35,0.71,2,1,9232,0.35,236,38,0.45,0,0.56,11078,3,0,1
CAB10305,30,25,0,0,0,-0.004,16,4,2,0.92,16,1,1.75,678,0,9,0.37,308,0.82,2,1,9195,0.9,126,27,0.53,0,0.49,29655,3,2,2
CAB10306,9,30,8,0,0,-0.024,4,7,0,0.0,13,2,7.05,403,3,22,0.45,300,0.5,1,7,1184,0.31,152,26,0.88,1,0.91,46075,1,1,1
CAB10307,19,25,0,0,0,-0.024,3,5,0,0.35,12,0,7.55,644,7,21,0.03,322,0.47,4,9,6199,0.42,57,21,0.9,0,0.99,17900,3,0,1
CAB10308,19,25,1,0,0,-0.082,6,0,0,0.44,8,1,1.03,670,1,19,0.01,11,0.4,3,2,2715,0.6,342,39,0.06,1,0.02,15873,1,0,1
CAB10309,18,20,0,0,0,-0.037,4,8,1,0.49,17,0,6.19,762,5,24,0.18,228,0.46,1,0,6745,0.21,195,34,0.2,0,0.26,1479,0,1,1
CAB10310,29,25,0,1,2,-0.088,13,1,2,0.61,22,0,6.94,677,6,18,0.89,270,0.54,4,0,2355,0.86,338,24,0.55,1,0.3,5198,3,0,2
CAB10311,21,25,1,0,0,-0.048,9,8,2,0.65,20,2,1.53,525,0,9,0.95,163,0.36,1,0,4529,1.0,135,35,0.82,0,0.05,27649,1,1,2
CAB10312,1,30,8,0,2,-0.024,1,0,2,0.14,6,1,3.94,757,3,21,0.54,308,0.37,2,8,2598,0.03,250,38,0.37,0,0.52,16350,0,0,0
CAB10313,21,20,0,0,2,-0.034,4,1,1,0.29,13,1,2.08,373,1,6,0.53,229,0.36,1,8,6797,0.58,349,29,0.73,0,0.57,32846,0,1,1
CAB10314,30,30,0,1,2,-0.098,8,0,2,0.92,4,0,3.49,601,1,10,0.99,259,0.76,3,3,2648,0.83,260,17,0.61,1,0.45,49498,2,3,2
CAB10315,5,25,19,1,1,-0.032,2,2,0,0.19,9,0,6.2,292,4,13,0.45,358,0.21,1,7,4656,0.01,84,15,0.96,0,0.42,36053,1,2,0
CAB10316,27,30,3,0,2,-0.085,16,7,3,0.89,5,1,6.95,591,5,15,0.78,244,0.56,1,2,1975,0.87,284,32,0.83,0,0.32,45046,4,1,2
CAB10317,9,20,1,0,1,-0.07,0,9,0,0.0,20,2,6.24,565,5,23,0.18,133,0.35,1,6,4812,0.21,315,14,0.61,0,0.25,10623,0,1,0
CAB10318,22,20,0,1,0,-0.034,6,3,0,0.24,7,2,2.7,664,3,21,0.24,239,0.48,0,6,9559,0.4,40,11,0.73,1,0.57,48113,1,0,1
CAB10319,3,25,11,1,2,-0.094,1,2,0,0.37,18,0,4.04,409,1,11,0.32,349,0.0,0,3,5472,0.33,297,24,0.11,0,0.64,45962,0,0,0
CAB10320,4,20,16,1,1,-0.066,1,2,0,0.27,21,0,6.18,561,5,24,0.03,26,0.53,1,3,9971,0.31,310,16,0.84,0,0.44,49087,1,0,0
CAB10321,19,25,0,0,2,-0.089,12,2,2,0.55,17,2,3.66,596,4,7,0.88,241,0.1,0,8,8038,0.88,351,16,0.36,1,0.08,35647,1,2,2
CAB10322,8,25,2,1,0,-0.045,7,5,0,0.56,23,0,4.6,527,2,13,0.29,295,0.1,0,2,9750,0.45,18,36,0.25,1,0.84,44499,0,0,0
CAB10323,26,30,3,1,1,-0.009,12,9,3,0.65,16,0,1.95,151,0,8,0.99,227,0.58,4,6,9429,1.0,64,33,0.78,1,0.71,26922,1,4,2
CAB10324,20,25,2,1,0,-0.003,9,2,3,0.5,5,0,7.51,137,2,18,0.15,104,0.69,2,2,9704,0.63,166,23,0.68,0,0.01,38002,0,0,2
CAB10325,2,25,6,0,1,-0.045,3,2,0,0.23,6,1,6.89,528,4,24,0.82,254,0.27,3,6,4460,0.47,184,35,0.05,0,0.56,39355,1,0,0
CAB10326,6,25,3,0,0,-0.033,3,3,1,0.45,12,2,7.61,435,4,13,0.67,141,0.8,1,4,6450,0.18,10,38,0.28,0,0.26,5158,0,0,0
CAB10327,19,25,2,1,2,-0.05,3,4,0,0.36,22,0,5.68,468,1,5,0.07,329,0.52,3,8,5607,0.49,167,10,0.81,0,0.47,45618,3,0,1
CAB10328,3,30,19,1,2,-0.018,0,3,0,0.12,19,0,7.28,400,4,22,0.78,68,0.51,4,3,5629,0.04,68,29,0.33,1,0.11,37368,0,0,0
CAB10329,12,25,11,0,0,-0.041,8,8,1,0.21,14,2,6.71,163,1,13,0.17,260,0.52,1,7,5647,0.44,252,37,0.42,1,0.22,46312,2,0,1
CAB10330,8,25,13,0,2,-0.066,4,7,1,0.51,17,0,6.05,354,2,21,0.1,313,0.18,1,6,6016,0.2,167,31,0.85,0,0.58,11657,0,0,0
CAB10331,23,20,0,0,2,-0.039,10,1,1,0.65,20,0,3.92,408,1,10,0.1,189,0.42,0,8,5988,0.97,190,14,0.84,0,0.16,8175,2,1,2
CAB10332,6,25,8,1,0,-0.019,3,3,1,0.11,8,2,4.04,524,3,9,0.72,14,0.48,3,5,5317,0.11,92,29,0.5,0,0.33,14709,0,1,0
CAB10333,18,20,1,0,2,-0.098,4,0,3,0.73,8,2,1.45,668,2,20,0.35,168,0.76,2,1,7245,0.38,220,35,0.38,1,0.27,22495,0,0,1
CAB10334,27,20,0,0,2,-0.062,12,8,2,0.99,20,0,6.85,533,4,23,0.48,282,0.63,2,8,1757,1.0,113,25,0.5,0,0.61,45481,3,0,2
CAB10335,10,30,7,1,2,-0.073,3,7,0,0.22,14,1,4.28,174,1,24,0.36,244,0.0,0,8,1620,0.15,301,14,0.91,0,0.83,20311,1,1,0
CAB10336,28,20,0,0,2,-0.089,13,9,1,0.62,16,1,1.19,370,0,17,0.11,172,0.39,1,4,3991,0.94,185,13,0.2,0,0.31,32457,3,1,2
CAB10337,27,20,0,1,1,-0.064,11,9,4,1.0,17,1,6.03,575,3,21,0.02,111,0.29,4,9,9801,0.93,181,20,0.33,0,0.65,5345,2,0,2
CAB10338,7,30,12,0,2,-0.006,2,2,0,0.31,4,0,7.26,279,5,15,0.73,353,0.22,0,3,2647,0.0,144,19,0.44,0,0.72,8555,0,0,0
CAB10339,18,25,3,1,1,-0.058,9,6,1,0.58,21,2,6.36,639,4,16,0.64,168,0.64,2,3,8105,0.66,200,36,0.15,0,0.13,49303,1,0,1
CAB10340,5,25,3,0,1,-0.018,0,5,1,0.0,7,2,7.82,722,5,7,0.89,274,0.14,1,6,3094,0.0,356,11,0.74,0,0.09,43087,0,0,0
CAB10341,2,20,0,0,2,-0.037,3,0,0,0.37,15,0,6.57,574,5,22,0.21,170,0.42,3,3,3258,0.28,234,20,0.95,0,0.84,31704,0,0,0
CAB10342,5,20,2,1,0,-0.04,3,5,2,0.54,10,0,7.47,780,3,23,0.78,3,0.45,4,8,6317,0.0,326,19,0.55,0,0.61,15269,0,1,1
CAB10343,29,20,0,1,0,-0.044,13,9,1,0.8,4,1,5.45,222,3,19,0.21,300,0.88,5,5,1699,0.92,172,20,0.94,0,0.35,19138,3,1,2
CAB10344,2,25,17,0,2,-0.069,1,2,2,0.14,14,1,4.33,520,4,8,0.43,321,0.27,0,9,7187,0.12,286,10,0.97,0,0.22,13207,0,0,0
CAB10345,23,30,3,0,0,-0.088,11,6,1,0.52,20,2,2.45,247,2,22,0.05,363,0.19,1,1,3324,0.54,191,33,0.01,0,0.7,13195,1,1,1
CAB10346,17,25,1,0,2,-0.053,8,8,1,0.74,22,2,2.25,696,2,14,0.68,157,0.26,1,1,4419,0.61,101,33,0.06,1,0.22,24599,2,1,1
CAB10347,27,25,0,0,1,-0.028,15,8,0,0.64,13,1,7.34,421,0,20,0.38,61,0.6,0,9,5841,0.56,245,38,0.88,0,0.45,11595,0,1,2
CAB10348,10,30,14,0,1,-0.042,3,4,1,0.33,6,1,2.68,714,1,22,0.04,88,0.33,1,5,1338,0.35,276,29,0.44,0,0.56,19643,2,0,0
CAB10349,20,20,0,1,2,-0.05,4,6,1,0.46,5,0,1.56,423,2,11,0.27,291,0.21,2,0,8590,0.25,171,24,0.32,0,0.97,12946,4,0,1
CAB10350,21,20,0,1,0,-0.088,4,5,3,0.7,17,1,6.0,436,2,9,0.29,138,0.51,1,7,3298,0.6,324,39,0.18,0,0.86,45734,1,2,2
CAB10351,14,20,4,0,1,-0.072,8,4,1,0.39,21,0,2.08,771,2,24,0.84,260,0.39,0,2,7261,0.6,140,13,0.23,1,0.57,27358,2,2,1
CAB10352,21,30,5,0,0,-0.052,7,3,2,0.92,7,0,5.88,135,1,23,0.66,225,0.55,1,9,6521,0.93,58,34,0.29,0,0.57,2128,0,2,2
CAB10353,23,20,0,1,1,-0.09,7,1,0,0.43,22,0,7.88,623,5,13,0.45,215,0.53,3,1,9708,0.81,236,37,0.22,1,0.27,23277,2,0,2
CAB10354,3,20,2,1,1,-0.012,3,1,0,0.22,15,0,2.43,150,0,7,0.99,317,0.17,3,2,1498,0.21,310,33,0.05,1,0.63,14894,0,0,0
CAB10355,14,20,0,1,2,-0.096,3,7,0,0.21,22,2,6.37,704,2,11,0.9,51,0.15,0,8,9077,0.13,278,31,0.18,0,0.36,29067,0,0,0
CAB10356,18,20,2,1,2,-0.052,12,5,1,0.69,23,0,2.31,246,0,16,0.87,228,0.03,0,3,6229,0.64,99,32,0.67,0,0.63,48705,0,0,1
CAB10357,17,30,12,1,2,-0.053,3,1,1,0.26,18,1,3.57,519,0,21,0.83,363,0.66,4,6,2994,0.0,208,24,0.79,1,0.1,21447,0,2,1
CAB10358,15,30,14,0,0,-0.084,7,2,2,0.45,5,0,6.07,431,2,12,0.91,259,0.45,2,2,9086,0.58,239,16,0.11,0,0.09,30178,2,0,1
CAB10359,14,30,4,1,2,-0.013,3,5,1,0.26,9,1,1.34,562,1,23,0.17,119,0.34,0,3,6514,0.29,364,18,0.32,0,0.76,21184,3,0,0
CAB10360,11,25,13,0,0,-0.099,5,0,2,0.49,8,0,5.03,235,0,24,0.38,258,0.61,5,1,4831,0.14,71,10,0.52,0,0.08,43908,1,2,1
CAB10361,27,25,0,0,0,-0.079,14,4,3,0.67,6,2,2.38,211,1,17,0.07,124,0.53,2,3,4268,1.0,265,24,0.48,0,0.88,32683,2,1,2
CAB10362,3,30,20,1,1,-0.045,2,2,0,0.0,22,1,2.59,691,0,13,0.22,199,0.32,1,3,6136,0.0,250,34,0.31,0,0.81,11450,0,0,0
CAB10363,20,20,0,0,2,-0.055,9,1,1,0.55,19,0,7.4,597,7,12,0.98,96,0.47,3,8,8996,0.4,166,26,0.0,0,0.7,13783,1,1,1
CAB10364,14,25,7,0,1,-0.039,10,2,2,0.41,6,1,1.3,352,3,16,0.91,255,0.23,1,5,2678,0.56,222,11,0.77,1,0.15,1369,1,1,1
CAB10365,21,25,1,0,2,-0.065,7,9,1,0.5,19,0,4.15,759,3,7,0.51,10,0.49,3,5,3925,0.72,199,12,0.46,0,0.25,21167,4,2,2
CAB10366,18,30,11,1,0,-0.064,7,5,0,0.52,21,2,7.05,384,4,15,0.64,295,0.19,0,5,7706,0.29,331,35,0.36,0,0.75,6055,0,1,1
CAB10367,24,20,0,0,2,-0.064,13,3,1,0.92,20,0,5.44,626,7,17,0.91,277,0.53,4,3,7246,0.74,10,27,0.92,1,0.04,8590,4,3,2
CAB10368,21,25,0,0,2,-0.07,11,3,0,0.52,11,2,6.03,308,1,10,0.18,55,0.31,4,1,2148,0.92,224,17,0.62,0,0.63,45514,2,2,2
CAB10369,17,25,2,1,0,-0.082,8,4,3,0.71,5,1,2.75,121,0,6,0.96,93,0.48,3,2,1068,0.81,234,35,0.3,0,0.18,20232,3,0,2
CAB10370,20,25,4,1,1,-0.069,9,9,1,0.31,16,1,6.78,743,12,10,0.24,109,0.36,1,3,2753,0.67,305,35,0.31,0,0.22,2770,2,1,2
CAB10371,10,20,6,0,2,-0.037,1,3,1,0.0,21,0,2.13,764,3,21,0.66,145,0.23,1,7,2830,0.0,99,11,0.32,0,0.44,35429,0,0,0
CAB10372,28,25,0,0,1,-0.063,12,1,1,0.66,7,2,4.51,505,3,11,0.05,200,0.85,4,0,3305,1.0,222,34,0.11,1,0.97,3948,3,2,2
CAB10373,7,30,16,1,1,-0.029,9,0,3,0.66,13,1,4.97,410,4,12,0.8,191,0.1,0,2,6404,0.45,231,15,0.18,0,0.17,10408,1,0,1
CAB10374,3,30,12,0,2,-0.062,1,0,0,0.04,22,0,6.58,435,6,22,0.9,136,0.33,0,4,3657,0.0,127,36,0.73,0,0.18,11803,0,0,0
CAB10375,12,20,8,0,2,-0.056,9,6,1,0.53,19,2,2.45,725,2,22,0.49,181,0.0,0,2,8210,0.51,311,32,0.14,0,0.16,18584,2,0,1
CAB10376,9,25,5,1,2,-0.076,2,7,1,0.16,18,1,7.43,719,5,6,0.89,179,0.33,2,0,8501,0.0,197,10,0.07,0,0.7,25434,0,1,0
CAB10377,8,20,7,1,2,-0.087,3,2,0,0.19,10,2,4.65,157,1,21,0.84,343,0.26,0,0,9831,0.0,83,30,0.3,0,0.17,26548,1,0,0
CAB10378,30,30,0,1,1,-0.078,13,8,2,0.85,8,1,4.61,168,1,23,0.13,130,0.51,3,9,3130,1.0,291,18,0.48,0,0.22,46958,3,1,2
CAB10379,24,20,0,0,1,-0.079,5,1,0,0.32,15,2,3.75,690,9,10,0.75,279,0.71,2,8,3249,0.62,135,35,0.9,1,0.02,37368,3,0,1
CAB10380,25,25,0,0,2,-0.084,8,9,3,0.66,10,2,4.15,400,2,24,0.13,218,0.29,0,8,5177,1.0,316,38,0.07,0,0.1,40948,0,1,2
CAB10381,26,25,0,1,2,-0.079,11,3,2,0.64,15,0,7.18,293,3,24,0.58,277,0.33,0,9,2987,0.66,364,28,0.87,0,0.85,28359,4,4,2
CAB10382,22,30,5,0,1,-0.014,8,9,1,0.56,20,0,2.93,437,2,23,0.53,219,0.61,2,7,1372,0.43,321,34,0.86,0,0.05,12547,0,0,1
CAB10383,15,25,5,1,0,-0.05,6,1,2,0.35,10,2,1.71,158,1,24,0.35,342,0.25,4,8,9600,0.4,34,38,0.97,0,0.11,18190,0,0,1
CAB10384,22,25,1,0,1,-0.073,5,9,2,0.52,18,0,1.66,268,0,7,0.25,296,0.64,0,8,7416,0.54,40,18,0.74,1,0.69,2429,2,1,1
