CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB12583,6,30,6,1,2,-0.067,5,6,10,0.33,16,2,7.34,581,3,18,0.77,11,0.99,2,5,5667,0.17,103,30,0.3,0,0.92,4180,1,1,0
CAB12584,26,30,0,1,0,-0.06,4,1,8,0.91,18,1,1.07,799,5,11,0.04,92,0.27,2,2,1825,0.02,310,11,0.19,1,0.23,20992,2,1,2
CAB12585,28,25,0,1,1,-0.042,8,4,9,0.48,6,2,7.48,717,7,17,0.96,305,0.44,2,5,3913,0.33,173,13,0.02,0,0.63,22687,1,1,1
CAB12586,2,30,14,1,0,-0.068,9,4,3,0.78,12,1,3.91,654,6,9,0.98,239,0.87,3,9,1863,0.74,355,21,0.06,0,0.41,17745,2,0,2
CAB12587,16,30,9,0,2,-0.032,9,2,3,0.27,18,2,7.87,635,5,24,0.02,84,0.85,4,5,6565,0.63,143,18,0.91,1,0.85,45413,3,0,0
CAB12588,22,25,0,1,1,-0.011,3,1,0,0.49,17,1,7.57,312,4,20,0.41,64,0.66,3,8,5431,0.79,84,37,0.59,1,0.13,18341,3,0,0
CAB12589,11,25,6,1,2,-0.04,3,0,0,0.23,16,1,3.37,277,7,18,0.82,204,0.51,1,5,6166,0.8,243,29,0.96,1,0.52,21039,3,0,0
CAB12590,1,20,14,0,0,-0.09,1,6,11,0.89,22,1,1.59,321,3,17,0.28,285,0.01,2,3,3869,0.63,310,11,0.87,0,0.05,19827,0,1,1
CAB12591,17,25,9,1,2,-0.098,8,7,9,0.13,21,1,2.58,231,3,6,0.67,100,0.36,3,1,6814,0.28,269,13,0.72,1,0.42,11243,1,0,1
CAB12592,7,25,1,0,0,-0.006,0,9,13,0.54,13,2,6.25,340,8,8,0.66,112,0.93,2,0,7670,0.04,51,35,0.79,0,0.77,46068,4,1,2
CAB12593,8,25,7,0,0,-0.033,6,9,12,0.57,12,1,3.19,459,9,10,0.61,299,0.08,2,0,5909,0.34,1,15,0.91,0,0.75,42452,1,0,0
CAB12594,18,20,3,0,2,-0.091,1,1,0,0.95,10,0,1.89,298,9,6,0.53,95,0.6,3,7,9603,0.55,208,21,0.97,1,0.76,30566,1,1,1
CAB12595,26,30,4,1,1,-0.013,5,9,11,0.38,10,2,4.04,287,5,5,0.94,1,0.6,4,6,5857,0.27,255,33,0.27,0,0.51,29391,1,0,0
CAB12596,17,25,0,0,2,-0.096,0,6,10,0.35,18,0,2.14,376,9,18,0.67,357,0.3,4,0,5213,0.65,64,34,0.16,0,0.06,6706,3,1,2
CAB12597,19,25,6,0,0,-0.052,8,3,12,0.7,7,1,4.09,144,9,6,0.65,43,0.07,1,2,2047,0.75,77,38,0.6,1,0.42,27983,1,0,1
CAB12598,3,30,10,1,0,-0.015,0,4,8,0.21,11,1,7.42,677,4,15,0.22,139,0.66,3,3,7160,0.77,130,13,0.45,0,0.71,39676,2,0,1
CAB12599,25,20,13,0,1,-0.064,0,9,4,0.89,20,1,3.45,240,5,14,0.38,166,0.13,3,9,6053,0.46,57,29,0.67,0,0.03,25189,3,0,0
CAB12600,20,20,8,0,1,-0.079,9,1,7,0.9,8,2,1.25,296,4,21,0.21,241,0.3,0,5,4901,0.29,191,16,0.98,1,0.3,14321,2,0,2
CAB12601,28,25,4,1,2,-0.021,8,6,0,0.46,22,0,2.97,740,3,15,0.17,203,0.33,4,6,7846,0.91,316,25,0.57,0,0.07,36881,1,1,1
CAB12602,8,20,5,1,2,-0.09,4,9,14,0.37,7,2,6.57,771,3,22,0.43,272,0.59,2,4,3978,0.52,42,36,0.73,0,0.99,33962,0,0,0
CAB12603,6,20,4,0,2,-0.08,7,1,3,0.66,21,1,3.36,710,2,21,0.24,298,0.52,0,2,2609,0.14,33,10,0.93,1,0.9,36509,1,0,2
CAB12604,9,30,3,1,0,-0.025,7,9,9,0.15,12,0,2.53,189,3,22,0.34,53,0.12,4,2,2713,0.03,248,14,0.46,1,0.35,45635,4,0,0
CAB12605,2,30,7,0,2,-0.007,8,5,6,0.49,16,1,6.61,517,5,18,0.34,37,0.4,1,8,5893,0.68,139,16,0.27,1,0.56,39178,4,0,1
CAB12606,25,30,12,1,2,-0.066,1,1,9,0.41,9,1,2.83,633,7,6,0.95,190,0.21,0,7,3760,0.33,12,36,0.83,1,0.68,47742,2,0,1
CAB12607,11,20,0,1,1,-0.003,2,5,11,0.47,6,0,7.54,214,0,7,0.46,47,0.88,2,0,8428,0.69,227,14,0.9,1,0.84,16847,0,0,0
CAB12608,23,25,11,0,1,-0.011,6,7,6,0.19,13,2,2.95,391,7,22,0.0,323,0.98,0,9,7660,0.51,82,28,0.78,1,0.36,46650,1,1,0
CAB12609,23,25,9,1,0,-0.041,4,6,1,0.51,14,2,7.7,600,7,14,0.29,126,0.13,2,1,6674,0.25,279,27,0.7,0,0.88,31250,2,0,0
CAB12610,19,25,14,1,2,-0.083,3,8,4,0.25,14,2,3.12,131,3,24,0.22,31,0.43,4,7,5207,0.17,262,15,0.62,0,0.89,19555,0,0,1
CAB12611,5,30,13,0,0,-0.002,7,6,13,0.29,21,2,1.47,371,9,23,0.87,29,0.91,2,9,2433,0.26,320,30,0.32,0,0.6,32764,1,0,0
CAB12612,23,20,8,0,2,-0.051,8,7,5,0.55,13,2,3.6,455,5,20,0.79,3,0.26,1,3,4697,0.6,271,35,0.39,0,0.99,17511,2,0,0
CAB12613,2,25,10,1,0,-0.045,5,3,8,1.0,6,0,4.29,703,1,17,0.56,223,0.23,1,4,4764,0.32,30,14,0.33,0,0.52,39410,2,1,2
CAB12614,19,20,13,1,0,-0.061,7,0,6,0.95,21,0,7.36,348,9,13,0.74,362,0.75,4,1,1898,0.75,350,38,0.6,1,0.12,18533,2,1,1
CAB12615,22,30,4,0,0,-0.056,8,9,5,0.3,18,0,3.73,132,8,15,0.49,2,0.52,1,3,2585,1.0,344,13,0.2,0,0.49,44060,0,0,2
CAB12616,26,30,6,1,1,-0.085,7,9,0,0.72,21,1,7.69,362,8,6,0.13,10,0.21,4,6,4309,0.83,233,24,0.95,0,0.47,30414,3,0,2
CAB12617,13,30,1,0,0,-0.06,6,0,11,0.32,11,1,7.27,316,3,18,0.5,153,0.23,4,9,9501,0.06,144,10,0.3,0,0.19,26858,2,1,2
CAB12618,3,20,2,0,1,-0.049,1,6,5,0.32,6,1,6.43,742,3,17,0.97,168,0.47,0,3,6029,0.09,292,33,0.27,1,0.53,44418,2,1,2
CAB12619,27,20,5,0,0,-0.017,2,4,4,0.09,11,2,7.37,609,0,11,0.81,184,0.72,0,7,9883,0.77,28,19,0.36,1,0.83,31133,3,1,0
CAB12620,24,25,9,1,2,-0.053,4,9,6,0.92,13,1,6.46,657,3,6,0.11,362,0.1,4,3,1718,0.26,223,16,0.94,1,0.95,34983,3,0,2
CAB12621,26,20,13,1,0,-0.022,2,3,11,0.62,4,0,3.02,156,1,12,0.51,33,0.24,1,2,4780,0.61,196,32,0.86,0,0.58,19194,4,0,0
CAB12622,19,30,5,0,0,-0.078,6,6,13,0.67,13,1,4.87,512,4,22,0.46,246,0.83,1,0,1371,0.3,289,14,0.46,0,0.1,26488,0,0,1
CAB12623,13,20,6,0,0,-0.065,8,6,6,0.58,12,0,7.88,470,4,20,0.48,171,0.52,1,0,1329,0.56,348,37,0.08,1,0.83,21904,2,0,2
CAB12624,11,30,13,0,0,-0.032,7,9,3,0.34,14,0,2.01,424,8,16,0.66,107,0.58,0,3,8642,0.58,261,17,0.4,1,0.12,4834,4,0,2
CAB12625,6,20,5,1,0,-0.007,9,9,7,0.14,11,0,5.77,401,0,22,0.1,267,0.04,3,5,5304,0.58,187,10,0.75,0,0.04,39021,3,1,1
CAB12626,8,25,3,0,0,-0.006,3,1,3,0.07,22,0,2.95,445,5,22,0.21,205,0.53,1,8,5206,0.41,291,38,0.01,1,0.31,24967,0,0,0
CAB12627,2,30,9,0,1,-0.067,8,9,8,0.16,19,1,6.46,449,3,24,0.75,248,0.89,1,2,8202,0.54,321,29,0.57,0,0.7,31714,0,1,1
CAB12628,17,25,11,1,1,-0.019,6,6,4,0.79,10,2,6.03,581,6,23,0.1,252,0.24,0,3,4022,0.53,91,34,0.11,1,0.76,33309,4,1,0
CAB12629,16,20,9,0,1,-0.082,8,8,11,0.07,16,0,2.37,605,6,16,0.4,286,0.26,4,0,6410,0.78,52,12,0.99,1,0.93,37940,4,1,1
CAB12630,7,25,13,1,0,-0.039,9,4,8,0.2,5,2,3.05,269,0,16,0.95,106,0.73,3,3,5771,0.85,189,19,0.29,1,0.42,16069,0,1,1
CAB12631,14,30,13,1,2,-0.035,0,2,2,0.98,8,0,6.69,657,3,23,0.28,245,0.46,2,1,4661,0.55,120,13,0.4,1,0.72,6059,1,0,0
CAB12632,5,25,13,0,1,-0.039,3,0,1,0.61,22,1,1.81,280,3,10,0.23,344,0.22,4,2,2208,0.7,286,38,0.89,1,0.32,3022,3,1,0
CAB12633,7,25,5,0,0,-0.081,9,7,3,0.72,7,1,4.56,782,9,18,0.65,166,1.0,1,5,7075,0.54,318,39,0.08,1,0.05,10351,3,0,0
CAB12634,24,25,1,1,2,-0.068,4,7,8,0.53,5,2,7.87,229,7,14,0.24,254,0.87,2,3,1019,0.99,143,23,0.3,0,0.45,12916,4,1,1
CAB12635,28,30,1,0,2,-0.071,2,2,10,0.49,7,0,7.8,239,1,24,0.9,325,0.73,1,9,4894,0.6,191,27,0.07,0,0.06,26935,1,0,2
CAB12636,15,25,12,0,1,-0.021,7,2,4,0.94,13,2,2.08,419,9,22,0.18,333,0.72,3,9,6614,0.65,306,38,0.06,1,0.94,18070,4,1,2
CAB12637,9,25,11,1,2,-0.049,0,8,5,0.12,19,0,3.47,198,0,15,0.69,191,0.5,1,0,9880,0.05,303,33,0.47,0,0.12,25221,3,0,2
CAB12638,18,20,4,0,2,-0.095,4,2,11,0.94,7,2,4.16,377,9,23,0.96,187,0.71,0,1,8267,0.17,35,38,0.1,1,0.34,7134,3,1,2
CAB12639,4,25,1,0,1,-0.052,5,8,7,0.4,4,0,5.02,390,2,23,0.54,249,0.22,0,7,3059,0.82,259,21,0.91,1,0.76,25616,4,0,1
CAB12640,12,30,10,0,2,-0.037,7,3,13,0.67,6,0,4.29,728,9,23,0.24,330,0.45,0,5,3675,0.14,138,25,0.38,1,0.13,41387,4,0,2
CAB12641,25,25,3,1,2,-0.034,8,7,10,0.24,4,1,1.13,638,8,5,0.05,206,0.13,2,2,9823,0.72,307,28,0.11,0,0.11,34595,2,0,2
CAB12642,10,30,5,1,1,-0.08,6,0,10,0.8,19,0,3.48,480,2,24,0.62,325,0.73,4,8,5679,0.16,291,10,0.72,1,0.01,38471,0,1,1
CAB12643,29,25,13,1,1,-0.093,4,8,5,0.27,6,2,2.89,294,6,22,0.64,30,0.51,3,4,8610,0.32,242,34,0.55,0,0.23,21513,2,1,0
CAB12644,17,30,12,1,0,-0.012,5,1,5,0.57,15,0,1.33,202,6,23,0.7,143,0.46,2,8,6801,0.3,104,31,0.82,0,0.1,5874,1,0,1
CAB12645,18,25,2,1,1,-0.014,3,3,12,0.91,22,1,1.35,545,9,6,0.33,42,0.5,0,9,1304,0.82,248,20,0.2,1,0.95,48123,0,0,1
CAB12646,9,30,10,1,1,-0.068,8,8,12,0.12,15,0,2.5,752,6,20,0.15,50,0.35,2,3,7743,0.47,210,21,0.64,0,0.11,49763,1,1,1
CAB12647,8,25,12,0,1,-0.077,8,5,1,0.89,8,1,1.86,730,7,14,0.5,264,0.8,3,7,3851,0.62,183,10,0.82,1,0.65,25927,3,0,0
CAB12648,13,20,7,1,2,-0.007,1,5,5,0.71,13,0,5.9,703,1,22,0.41,104,0.77,0,6,3318,0.14,243,26,0.18,1,0.26,20982,1,0,1
CAB12649,20,30,12,0,2,-0.098,9,7,10,0.49,4,0,3.24,576,0,24,0.48,178,0.25,2,9,9825,0.65,91,37,0.7,1,0.06,37107,3,0,1
CAB12650,17,20,3,0,1,-0.022,7,7,3,0.5,9,1,1.69,207,6,21,0.67,88,0.5,4,5,4644,0.91,364,19,0.78,1,0.27,15905,2,1,2
CAB12651,17,30,14,0,2,-0.095,1,0,4,0.36,13,0,6.07,508,6,8,0.21,208,0.52,3,4,1781,0.22,245,30,0.17,1,0.21,43374,4,1,2
CAB12652,5,30,2,1,1,-0.093,9,8,0,0.96,14,0,1.6,592,6,14,0.31,138,0.78,2,9,7028,0.7,85,22,0.83,0,0.98,29149,0,0,0
CAB12653,15,20,5,0,0,-0.075,9,6,9,0.44,4,0,7.18,323,9,6,0.82,29,0.49,3,9,7972,0.5,258,12,0.11,1,0.87,40597,3,1,2
CAB12654,10,25,12,1,0,-0.094,4,0,12,0.83,22,0,1.88,797,2,18,0.65,253,0.72,0,1,2405,0.68,349,30,0.45,0,0.85,24970,3,1,0
CAB12655,21,30,9,0,1,-0.053,5,0,8,0.71,9,1,2.22,278,8,24,0.12,225,0.27,4,4,8249,0.63,44,30,0.73,1,0.05,29086,3,0,1
CAB12656,24,25,10,0,2,-0.015,2,3,7,0.27,5,2,6.86,257,3,8,0.23,114,0.83,1,5,4941,0.13,276,30,0.02,0,0.33,11976,2,0,2
CAB12657,27,30,10,0,0,-0.006,5,7,12,0.16,12,1,4.26,122,6,20,0.39,80,0.6,0,6,1645,0.26,161,21,0.71,1,0.85,24547,0,0,1
CAB12658,14,30,6,1,1,-0.011,2,3,9,0.8,22,0,7.25,469,7,20,0.93,355,0.07,3,7,2652,0.92,263,37,0.74,0,0.66,19295,3,0,0
CAB12659,1,20,9,1,1,-0.077,2,1,11,0.88,4,0,1.28,363,6,24,0.57,263,0.86,3,6,1870,0.87,263,28,0.46,0,0.45,37807,1,0,2
CAB12660,13,20,9,0,2,-0.079,1,6,7,0.19,18,0,6.59,162,8,9,0.06,116,0.54,1,0,2613,1.0,141,13,0.76,0,0.5,34182,3,0,1
CAB12661,29,20,12,0,1,-0.063,6,1,6,0.32,20,1,6.75,123,4,16,0.79,337,0.52,0,0,2791,0.73,58,14,0.97,1,0.18,43229,2,0,2
CAB12662,17,30,4,0,0,-0.067,4,1,7,0.97,23,1,6.68,788,5,22,0.27,222,0.81,4,2,5048,0.22,183,30,0.34,1,0.16,22509,4,1,0
CAB12663,17,30,8,1,0,-0.014,9,2,7,0.87,11,0,6.52,538,3,12,0.33,129,0.85,0,4,1321,0.35,260,34,0.71,0,0.14,24899,2,1,0
CAB12664,3,30,2,0,1,-0.012,8,4,2,0.59,17,0,1.89,572,7,10,0.2,99,0.47,2,4,1515,0.04,187,12,0.57,1,0.2,45734,3,0,2
CAB12665,10,30,8,0,0,-0.018,2,2,1,0.31,13,2,7.29,717,9,12,0.1,36,0.66,0,5,5286,0.31,110,29,0.42,1,0.88,24057,0,0,1
CAB12666,26,30,8,0,1,-0.071,4,9,1,0.06,4,2,5.92,502,0,14,0.28,353,0.48,0,9,3302,0.98,269,32,0.63,1,0.54,9537,4,0,0
CAB12667,24,30,10,1,2,-0.078,3,0,6,0.51,15,0,6.55,510,7,7,0.2,237,0.87,2,6,9711,0.52,164,30,0.14,1,0.89,48897,4,0,0
CAB12668,21,30,11,0,0,-0.043,1,7,6,0.41,20,2,2.22,726,3,22,0.67,359,0.46,2,4,5757,1.0,159,35,0.61,0,0.49,8542,2,0,1
CAB12669,29,20,6,0,0,-0.085,3,8,10,0.53,18,2,7.27,646,5,10,0.86,63,0.22,2,3,1073,0.72,23,23,0.34,0,0.31,48027,3,0,0
CAB12670,29,25,10,1,1,-0.07,8,9,7,0.91,5,2,6.58,457,4,22,0.22,274,0.26,3,2,7983,0.14,93,36,0.78,1,0.15,16634,0,0,1
CAB12671,24,30,11,0,2,-0.063,8,6,11,0.4,19,0,7.91,692,0,10,0.38,8,0.71,0,1,4941,0.23,76,11,0.42,0,0.23,22168,1,0,1
CAB12672,28,20,5,1,2,-0.082,2,7,1,0.08,22,0,5.92,482,3,9,0.71,34,0.27,4,1,2462,0.74,170,25,0.1,0,0.2,8463,2,0,1
CAB12673,15,20,13,0,0,-0.081,7,4,8,0.52,20,0,3.15,719,9,17,0.19,273,0.39,4,3,3276,0.11,17,12,0.66,1,0.81,39194,4,0,1
CAB12674,11,20,5,1,2,-0.064,0,9,5,0.59,11,0,2.7,158,8,20,0.13,76,0.1,4,5,1480,0.64,308,39,0.02,1,0.88,18403,1,1,1
CAB12675,20,20,7,1,2,-0.029,2,8,7,0.81,18,1,7.07,594,6,13,0.65,246,0.63,3,2,6690,0.12,181,13,0.04,0,0.52,33861,2,1,0
CAB12676,9,25,2,0,0,-0.041,8,8,10,0.12,20,0,1.45,339,6,20,0.68,2,0.24,1,4,5244,0.22,176,18,0.25,0,0.96,4223,3,1,2
CAB12677,26,25,13,1,1,-0.059,4,0,11,0.93,22,2,7.21,285,0,24,0.51,250,0.25,2,3,9488,0.7,315,36,0.06,1,0.2,15937,3,1,1
CAB12678,26,30,5,0,2,-0.061,9,7,0,0.25,8,0,6.99,609,3,15,0.35,270,0.8,2,3,1436,0.39,168,28,0.72,1,0.38,42498,1,0,0
CAB12679,12,25,0,0,2,-0.076,3,5,3,0.98,9,2,2.97,141,0,8,0.21,37,0.91,0,9,3541,0.73,142,23,0.8,1,0.43,43160,1,0,1
CAB12680,13,25,2,1,2,-0.046,9,7,11,0.84,5,2,1.02,175,1,23,0.6,317,0.25,0,1,5555,0.65,350,18,0.28,0,0.4,30123,0,0,1
CAB12681,8,30,7,0,2,-0.032,6,0,3,0.92,18,0,3.57,790,8,23,0.55,2,0.82,4,6,3498,0.57,108,37,0.99,1,0.92,8474,2,1,0
CAB12682,25,30,11,0,2,-0.088,0,0,6,0.67,12,2,2.64,739,6,10,0.72,135,0.58,4,6,2581,0.44,89,38,0.51,1,0.1,19871,1,0,0
CAB12683,27,30,7,1,2,-0.049,2,5,0,0.41,21,1,5.97,704,4,22,0.24,276,0.73,3,5,6704,0.95,212,12,0.31,1,0.6,19699,1,1,2
CAB12684,14,20,9,0,2,-0.088,0,9,1,0.06,22,1,1.35,456,4,15,0.47,101,0.75,0,2,1691,0.06,208,28,0.5,1,0.5,20257,3,1,1
CAB12685,14,20,14,0,1,-0.002,2,2,5,0.31,8,0,3.07,678,2,21,0.88,44,0.24,2,8,3269,0.75,303,26,0.38,0,0.02,18781,0,1,2
CAB12686,8,25,2,0,2,-0.016,1,0,12,0.71,19,0,7.53,467,6,6,0.33,357,0.17,1,7,7527,0.05,20,20,0.66,0,0.74,36806,0,1,1
CAB12687,23,25,11,1,1,-0.069,0,8,14,0.64,5,0,2.42,258,0,16,0.95,236,0.57,3,5,9584,0.88,172,25,0.79,1,0.5,13622,1,0,1
CAB12688,16,25,7,1,2,-0.032,1,8,2,0.42,6,1,4.96,353,4,12,0.23,178,0.57,0,8,8692,0.0,363,35,0.54,0,0.11,49408,2,0,2
CAB12689,10,30,13,0,2,-0.072,3,7,0,0.7,16,0,7.98,731,3,12,0.12,154,0.43,1,8,4492,0.34,289,28,0.6,1,0.5,30545,1,1,0
CAB12690,4,20,9,1,1,-0.07,7,2,2,0.15,12,1,7.17,225,3,8,0.64,353,0.94,0,4,9645,0.28,167,14,0.56,1,0.34,34473,4,0,2
CAB12691,1,25,8,0,1,-0.012,3,5,2,0.15,5,1,5.68,405,2,20,0.25,99,0.04,3,9,3283,0.31,355,25,0.14,1,0.6,35884,1,1,2
CAB12692,21,25,1,0,2,-0.082,3,8,8,0.69,13,1,3.97,177,0,6,0.14,245,0.96,4,3,3029,0.06,349,16,0.36,0,0.1,24396,2,0,1
CAB12693,28,20,14,0,0,-0.026,0,3,6,0.57,14,0,1.53,545,1,11,0.05,357,0.09,3,6,6797,0.11,328,34,0.39,0,0.29,24852,4,1,2
CAB12694,3,25,10,1,0,-0.083,6,1,13,0.46,17,0,7.04,288,3,5,0.41,88,0.38,0,6,4325,0.12,261,22,0.12,0,0.74,38332,4,0,0
CAB12695,9,25,3,1,1,-0.087,9,6,14,0.81,20,2,5.35,449,7,22,0.47,198,0.88,4,6,5660,0.58,229,32,0.09,0,0.07,6289,1,1,2
CAB12696,23,30,2,1,1,-0.028,6,8,11,0.14,7,0,6.67,737,6,11,0.37,4,0.71,0,4,1598,0.23,13,22,0.66,0,0.69,27478,0,0,1
CAB12697,20,30,1,0,2,-0.074,0,6,10,0.03,16,0,7.57,382,7,5,0.73,352,0.14,1,6,3235,0.78,291,18,0.28,0,0.03,17674,1,0,1
CAB12698,7,25,1,1,2,-0.045,8,3,3,0.67,4,2,2.47,407,5,22,0.43,126,0.76,0,6,4640,0.9,252,16,0.18,1,0.89,13138,0,1,1
CAB12699,27,25,5,0,2,-0.044,0,4,3,0.01,8,2,4.54,549,7,13,0.58,224,0.49,2,9,8790,0.37,317,12,0.91,0,0.11,18081,3,1,0
CAB12700,23,25,0,0,0,-0.094,0,1,5,0.42,12,0,5.63,540,2,17,0.94,262,0.62,3,2,2909,0.98,276,14,0.32,0,0.99,48601,3,1,2
CAB12701,16,25,7,0,2,-0.016,4,9,9,0.02,12,0,7.25,577,3,23,0.35,81,0.57,3,0,7753,0.35,298,11,0.35,0,0.35,27810,4,0,1
CAB12702,21,25,1,1,2,-0.036,7,4,13,0.9,21,1,4.64,620,5,13,0.51,108,0.5,4,4,8856,0.3,203,33,0.66,0,0.84,21612,2,1,2
CAB12703,17,20,4,0,0,-0.044,9,0,7,0.84,22,1,5.21,402,1,16,0.18,218,0.94,4,4,2107,0.95,80,12,0.99,1,0.79,24637,2,0,0
CAB12704,12,30,9,0,0,-0.044,9,0,8,0.31,13,1,2.23,139,4,15,0.8,315,0.63,0,6,9850,0.52,349,20,0.36,0,0.5,4184,3,0,0
CAB12705,16,25,3,0,0,-0.022,7,9,3,0.9,13,0,2.65,156,2,12,0.23,60,0.2,0,6,8711,0.98,237,21,0.32,0,0.82,6699,1,1,0
CAB12706,6,20,13,1,0,-0.099,7,9,7,0.58,5,1,3.41,352,3,12,0.03,283,0.82,3,7,8400,0.53,133,32,0.66,1,0.01,23119,4,1,1
CAB12707,14,20,6,0,0,-0.063,9,2,13,0.54,18,1,7.03,177,0,15,0.17,52,0.28,0,6,9139,0.61,204,26,0.0,1,0.92,10940,0,1,0
CAB12708,26,30,2,1,1,-0.051,7,2,7,0.75,18,2,4.53,152,2,15,0.02,194,0.89,1,6,6374,0.11,338,33,0.04,0,0.66,48646,1,0,1
CAB12709,15,25,9,0,1,-0.063,9,9,2,0.15,14,1,1.11,751,1,16,0.56,162,0.08,4,7,2896,0.69,233,31,0.3,1,0.34,25698,0,1,1
CAB12710,21,25,13,0,1,-0.068,8,0,9,0.88,21,2,1.44,711,3,16,0.49,114,0.14,0,1,2653,0.09,268,21,0.51,0,0.89,37215,2,0,2
CAB12711,4,30,10,0,0,-0.036,8,9,1,0.97,16,2,4.99,619,5,13,0.77,128,0.13,1,7,1211,0.65,351,10,0.19,0,0.69,23499,1,0,0
CAB12712,18,30,11,0,2,-0.03,0,5,12,0.62,11,1,4.04,411,3,22,0.45,84,0.49,4,6,2514,0.43,270,21,0.97,0,0.71,40156,3,0,2
CAB12713,22,25,1,1,1,-0.005,6,5,14,0.51,9,2,5.43,496,5,10,0.54,160,0.3,2,3,3744,0.87,248,29,0.9,1,0.02,5683,1,0,0
CAB12714,27,20,10,1,1,-0.079,2,7,5,0.55,7,2,7.43,365,6,13,0.05,208,0.49,0,4,7915,0.31,277,23,0.28,0,0.09,45405,0,0,1
CAB12715,10,30,1,0,0,-0.089,5,9,3,0.01,9,0,5.23,336,9,5,0.14,147,0.48,4,9,8123,0.62,337,32,0.67,0,0.73,23690,0,1,0
CAB12716,11,25,5,0,2,-0.034,0,1,6,0.17,6,0,4.31,522,5,16,0.02,29,0.59,1,3,4683,0.53,20,24,0.77,0,0.2,26982,2,1,1
CAB12717,7,25,1,0,1,-0.069,6,0,12,0.29,4,2,1.59,520,8,14,0.35,110,0.91,1,8,4201,0.44,124,24,0.74,0,0.08,28387,2,1,1
CAB12718,28,20,13,0,0,-0.097,6,6,9,0.32,19,2,7.45,526,9,7,0.23,262,0.49,0,8,4246,0.14,348,26,0.9,1,0.21,19889,0,0,0
CAB12719,22,25,3,0,2,-0.012,1,8,4,0.1,23,1,5.02,597,7,13,0.24,131,0.48,3,6,9238,0.85,352,37,0.42,0,0.25,28722,1,1,2
CAB12720,10,20,1,1,2,-0.028,0,0,12,0.26,11,1,3.23,328,6,12,0.45,88,0.67,4,2,2985,0.86,152,11,0.09,0,0.41,37292,2,0,1
CAB12721,2,20,11,1,0,-0.003,4,2,13,0.71,16,2,7.41,554,7,20,0.6,271,0.38,0,0,1696,0.87,167,35,0.11,0,0.25,2800,4,0,1
CAB12722,27,30,4,0,1,-0.065,2,0,8,0.67,23,2,7.66,323,2,20,0.43,169,0.15,0,7,8432,0.62,8,26,0.21,1,0.68,49974,1,0,1
CAB12723,1,30,7,1,0,-0.076,1,6,14,0.63,12,2,2.81,285,9,7,0.54,332,0.69,1,5,3885,0.39,16,16,0.15,0,0.09,14147,0,0,2
CAB12724,4,25,2,0,1,-0.04,9,9,4,0.12,11,1,2.96,555,9,15,0.48,65,0.02,0,7,1199,0.1,265,11,0.79,1,0.88,29984,4,1,1
CAB12725,23,25,14,0,0,-0.024,2,2,14,0.08,10,0,2.81,472,3,19,0.77,278,0.68,1,8,7053,0.82,118,25,0.95,0,0.47,40022,0,1,1
CAB12726,21,20,1,0,0,-0.048,1,0,9,0.46,4,0,4.85,185,8,19,0.68,157,0.31,4,5,7110,0.6,122,26,0.94,1,0.99,28738,1,1,0
CAB12727,1,25,12,1,2,-0.063,4,9,4,0.14,22,1,5.81,535,5,17,0.23,73,0.09,4,2,4455,0.5,353,26,0.46,1,0.22,35442,1,0,0
CAB12728,14,30,14,1,0,-0.027,9,8,13,0.14,8,1,7.32,318,0,12,0.44,362,0.02,2,5,3604,0.51,67,28,0.19,0,0.06,42767,0,1,1
CAB12729,18,30,4,1,2,-0.005,6,1,12,0.11,23,1,4.51,723,2,19,0.33,68,0.31,4,0,5780,0.54,215,34,0.36,1,0.06,38575,1,1,0
CAB12730,9,30,10,1,1,-0.055,9,7,7,0.66,9,1,7.52,101,4,7,0.86,146,0.37,4,9,8881,0.37,326,15,0.81,1,0.34,32405,4,1,1
CAB12731,2,20,14,0,2,-0.014,4,0,6,0.17,15,0,3.68,694,0,7,0.97,293,0.36,4,0,8117,0.68,180,28,0.11,1,0.88,48086,2,0,2
CAB12732,10,25,6,1,1,-0.004,8,0,3,0.83,9,0,3.5,794,3,5,0.9,272,0.12,2,7,1975,1.0,81,18,0.56,1,0.25,4006,1,1,0
CAB12733,7,20,1,0,2,-0.08,2,6,12,0.64,17,0,1.85,696,0,13,0.84,326,0.4,0,6,1259,0.46,227,35,0.01,0,0.33,44317,2,0,2
CAB12734,4,20,14,1,0,-0.009,2,2,3,0.18,5,0,4.1,317,2,11,0.6,317,0.42,3,1,1557,0.07,141,31,0.66,0,0.53,32225,4,1,1
