CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB00687,7,26,11,0,0,-0.021,2,8,11,0.292,4,1,5.063,239.353,4,18,0.68,147,0.463,3,7,2041,0.232,53,35,0.23,1,0.227,26978,0,0,1
CAB00688,9,25,10,1,2,-0.071,2,3,10,0.178,19,1,5.944,499.903,8,15,0.249,54,0.835,0,5,7487,0.902,134,24,0.07,0,0.85,8089,1,0,2
CAB00689,27,29,7,0,1,-0.062,1,5,2,0.915,9,1,6.749,515.951,3,8,0.76,264,0.54,2,4,7520,0.355,112,35,0.233,0,0.819,38446,3,1,1
CAB00690,1,29,9,1,1,-0.006,2,8,2,0.3,13,2,3.595,610.663,1,17,0.524,32,0.323,2,6,4125,0.47,341,24,0.254,1,0.626,28664,1,0,1
CAB00691,12,29,6,0,0,-0.04,1,9,7,0.846,4,1,6.894,698.758,9,8,0.492,186,0.349,0,8,7931,0.518,328,30,0.381,1,0.257,22138,2,0,1
CAB00692,15,30,14,0,2,-0.039,4,2,5,0.38,4,1,7.109,674.208,5,11,0.597,168,0.541,1,9,5579,0.703,242,28,0.854,0,0.675,22138,4,0,1
CAB00693,1,29,12,1,2,-0.017,1,1,11,0.27,11,2,7.74,707.0,1,9,0.444,256,0.535,3,7,9443,0.333,68,35,0.554,0,0.73,22138,1,0,1
CAB00694,5,20,8,1,2,-0.068,2,3,1,0.67,7,2,4.856,175.0,9,6,0.813,115,0.85,0,0,8450,0.311,359,33,0.724,0,0.808,47347,4,1,1
CAB00695,13,30,14,1,0,-0.082,3,5,3,0.887,4,0,2.58,338.574,6,12,0.376,273,0.13,1,3,5902,0.281,83,22,0.757,0,0.344,44137,0,1,0
CAB00696,19,24,4,0,1,-0.045,4,7,3,0.96,15,1,6.081,669.984,1,19,0.146,327,0.189,3,3,2348,0.16,331,34,0.95,0,0.83,42536,2,1,1
CAB00697,1,22,3,0,1,-0.043,2,5,7,0.3,8,1,6.902,513.972,9,5,0.75,130,0.257,1,4,2387,0.16,53,19,0.128,1,0.583,22138,0,0,0
CAB00698,27,30,10,0,2,-0.027,5,7,2,0.451,8,1,2.916,707.0,6,19,0.13,194,0.13,0,7,5194,0.497,53,21,0.844,0,0.727,36000,2,0,0
CAB00699,19,22,14,0,1,-0.082,6,3,2,0.773,12,2,1.88,274.519,2,7,0.247,218,0.309,1,9,2041,0.442,208,13,0.733,0,0.739,31211,1,0,1
CAB00700,13,30,9,0,0,-0.087,5,8,11,0.8919999999999999,15,2,6.105,417.382,3,19,0.171,219,0.557,2,4,3272,0.77,332,25,0.47,1,0.99,28799,4,0,1
CAB00701,7,25,5,1,1,-0.055,5,4,7,0.487,6,0,1.73,324.29,4,8,0.605,202,0.68,2,3,9413,0.77,128,24,0.582,1,0.99,18096,3,1,1
CAB00702,9,26,5,1,2,-0.017,2,5,4,0.3,12,1,6.542,600.368,1,7,0.664,117,0.469,3,6,7181,0.878,181,17,0.41,0,0.461,31137,3,0,1
CAB00703,25,21,9,1,1,-0.083,7,5,6,0.465,14,0,6.238,738.447,3,19,0.86,206,0.99,3,0,5629,0.177,152,22,0.499,1,0.99,31832,3,1,2
CAB00704,17,30,0,0,2,-0.065,5,5,9,1.0,16,2,1.73,212.13,3,17,0.479,195,0.99,1,4,6115,0.34,289,20,0.426,1,0.99,36667,1,0,1
CAB00705,1,22,5,0,1,-0.057,1,1,11,0.3,12,2,4.707,436.931,1,6,0.536,291,0.382,1,7,7412,0.521,236,14,0.807,0,0.724,24850,0,0,1
CAB00706,19,23,3,1,1,-0.016,7,0,7,1.0,9,1,1.73,544.259,1,8,0.407,29,0.345,1,0,4848,0.177,139,12,0.139,1,0.99,6829,1,1,1
CAB00707,7,21,0,1,0,-0.071,5,6,7,0.855,13,2,5.525,251.153,6,11,0.847,2,0.623,2,0,5844,0.95,205,17,0.187,0,0.65,28483,3,0,1
CAB00708,1,27,12,1,1,-0.059,2,9,2,0.3,5,1,5.268,315.191,7,5,0.446,86,0.433,2,7,9443,0.256,171,11,0.364,0,0.343,35994,2,0,0
CAB00709,7,29,12,0,2,-0.043,2,4,4,0.3,4,2,6.093,566.554,4,8,0.398,181,0.282,2,5,3514,0.567,66,33,0.95,0,0.83,47927,0,0,0
CAB00710,4,21,14,0,2,-0.006,1,8,11,0.3,22,2,6.29,597.195,6,11,0.76,186,0.381,3,9,8011,0.16,35,29,0.838,0,0.618,37225,1,0,1
CAB00711,26,28,1,0,0,-0.078,7,5,11,0.206,16,0,7.74,707.0,4,14,0.734,216,0.518,0,6,7433,0.543,188,35,0.95,1,0.811,27576,4,1,1
CAB00712,28,23,0,0,1,-0.02,8,2,11,0.33,15,2,6.025,499.85,2,20,0.255,322,0.99,3,3,9305,0.77,54,23,0.447,1,0.401,34212,3,0,1
CAB00713,2,23,5,0,0,-0.006,2,4,7,0.3,4,2,7.74,270.081,3,13,0.504,236,0.13,1,9,9443,0.383,168,35,0.117,1,0.468,35318,0,1,0
CAB00714,25,29,14,0,2,-0.082,4,2,2,0.779,4,1,4.729,634.19,7,10,0.713,74,0.439,2,8,6892,0.382,300,17,0.366,0,0.759,26305,4,0,1
CAB00715,11,20,4,0,1,-0.086,2,9,8,0.17,7,2,4.64,780.0,6,7,0.579,364,0.85,2,5,8450,0.398,344,36,0.114,0,0.479,15722,1,0,0
CAB00716,21,30,14,1,2,-0.063,5,5,13,0.766,18,2,5.414,699.148,7,10,0.541,2,0.05,3,4,1381,0.421,160,26,0.851,0,0.03,5067,2,0,1
CAB00717,27,23,14,1,1,-0.082,3,6,11,0.552,18,2,4.218,218.0,2,6,0.645,258,0.13,0,4,4258,0.16,243,35,0.398,0,0.731,45757,0,1,1
CAB00718,18,30,7,0,2,-0.008,6,3,7,0.418,14,1,7.74,562.723,4,16,0.13,211,0.13,2,7,9295,0.775,63,28,0.404,1,0.571,32288,0,0,1
CAB00719,19,22,12,0,1,-0.06,5,0,9,0.664,15,0,1.73,748.0,6,23,0.421,164,0.733,1,1,9413,0.145,279,23,0.95,1,0.724,36667,1,0,1
CAB00720,16,24,8,1,2,-0.04,7,7,4,0.454,9,1,3.903,192.236,3,8,0.04,245,0.99,0,1,8817,0.051,247,23,0.285,1,0.632,5069,3,0,1
CAB00721,22,30,9,1,1,-0.019,9,9,2,0.355,5,2,7.74,707.0,5,9,0.515,256,0.13,4,5,9443,0.44,73,35,0.04,0,0.707,25374,0,0,1
CAB00722,6,28,6,0,0,-0.057,6,3,13,0.743,21,0,7.5,437.074,9,12,0.904,181,0.85,0,2,8450,0.623,70,28,0.88,0,0.85,9556,0,0,1
CAB00723,11,22,6,0,1,-0.038,7,9,3,0.579,16,2,7.74,218.0,5,14,0.338,232,0.588,2,7,5513,0.94,35,25,0.797,1,0.678,45666,2,0,1
CAB00724,29,28,7,0,2,-0.061,8,9,6,1.0,13,1,3.847,748.0,1,12,0.158,202,0.263,3,4,9413,0.77,364,16,0.592,0,0.442,27416,2,0,2
CAB00725,9,30,1,1,1,-0.006,2,3,7,0.3,13,1,7.125,538.752,4,19,0.724,17,0.388,3,8,5129,0.16,158,22,0.04,1,0.432,31320,1,0,1
CAB00726,9,22,6,1,2,-0.07,3,7,8,0.17,11,1,7.5,659.275,5,17,0.94,89,0.176,2,0,1381,0.725,197,26,0.07,0,0.666,46337,3,0,0
CAB00727,21,26,0,0,1,-0.045,2,9,8,0.211,7,2,4.654,498.742,8,12,0.156,250,0.85,4,0,4543,0.436,274,36,0.755,0,0.058,32932,0,0,2
CAB00728,13,26,14,1,2,-0.055,5,4,5,0.555,8,2,4.64,755.77,7,9,0.08,200,0.103,1,3,8450,0.46,271,31,0.88,0,0.454,47735,2,0,1
CAB00729,5,26,13,1,2,-0.045,1,4,4,0.688,8,0,6.799,625.527,7,8,0.94,131,0.282,2,0,5595,0.551,359,31,0.848,0,0.404,29525,3,1,1
CAB00730,18,21,1,0,1,-0.006,1,8,5,0.848,10,2,4.63,218.0,4,7,0.55,279,0.13,3,7,2301,0.467,223,14,0.69,1,0.07,47927,1,0,1
CAB00731,1,25,13,0,1,-0.006,2,7,11,0.3,6,1,6.516,630.95,1,16,0.46,97,0.41,2,5,4603,0.423,46,20,0.881,0,0.528,22138,2,1,1
CAB00732,18,30,1,1,1,-0.07,1,1,6,0.96,4,1,1.88,699.958,8,10,0.356,224,0.222,0,9,7112,0.66,189,35,0.04,0,0.623,45417,4,0,0
CAB00733,7,27,10,0,1,-0.006,2,9,9,0.3,12,1,2.943,374.881,6,5,0.655,229,0.261,2,6,9443,0.472,58,13,0.089,0,0.83,44019,0,0,0
CAB00734,1,26,3,0,1,-0.032,2,9,8,0.3,6,2,5.838,641.865,4,15,0.537,17,0.263,4,7,4957,0.603,260,34,0.73,1,0.627,45920,4,1,0
CAB00735,17,25,8,1,0,-0.06,2,9,0,0.471,13,1,5.674,643.926,8,6,0.127,291,0.551,4,6,1381,0.95,346,28,0.711,0,0.465,31186,3,1,1
CAB00736,13,23,0,1,2,-0.071,6,8,10,0.46,8,1,4.64,583.584,7,10,0.904,364,0.493,0,1,5939,0.95,359,13,0.527,0,0.353,47735,0,0,1
CAB00737,8,28,8,0,2,-0.086,4,6,5,0.651,5,0,6.14,693.578,9,9,0.543,283,0.85,0,5,5670,0.543,333,13,0.388,0,0.708,36526,0,0,1
CAB00738,11,30,8,1,0,-0.051,9,5,10,0.655,6,2,2.424,607.685,7,5,0.76,250,0.62,1,9,9443,0.496,218,20,0.502,0,0.819,29121,2,1,1
CAB00739,1,29,3,0,0,-0.062,2,7,4,0.3,13,1,4.863,707.0,9,17,0.76,193,0.376,1,6,4980,0.766,116,26,0.603,0,0.137,22138,4,1,1
CAB00740,14,21,2,1,1,-0.086,2,6,0,0.249,10,1,6.74,780.0,5,6,0.617,243,0.461,2,0,6153,0.189,346,12,0.384,0,0.705,8270,1,0,1
CAB00741,25,20,8,0,1,-0.046,7,0,11,0.879,10,1,2.646,377.2,4,17,0.86,322,0.285,2,2,6380,0.068,216,10,0.101,0,0.483,5069,4,0,2
CAB00742,14,24,0,1,0,-0.076,2,3,10,0.17,14,2,4.71,554.247,6,15,0.296,97,0.659,4,0,5213,0.706,253,32,0.351,0,0.85,11851,0,0,1
CAB00743,13,22,12,1,2,-0.062,3,7,14,0.5860000000000001,15,0,2.641,663.395,4,8,0.06,99,0.07,3,5,9413,0.544,209,32,0.662,0,0.41,27261,1,1,1
CAB00744,27,26,10,1,0,-0.006,5,5,5,0.559,10,1,2.363,587.892,1,15,0.76,245,0.289,2,7,5842,0.834,197,11,0.437,1,0.33,47716,2,1,1
CAB00745,26,22,12,1,1,-0.052,4,9,3,0.561,22,1,7.74,654.303,2,15,0.15,170,0.403,2,6,6336,0.929,211,19,0.26,1,0.553,41099,1,0,1
CAB00746,29,24,1,1,1,-0.047,8,5,11,0.706,6,2,2.842,129.741,2,14,0.86,322,0.318,2,2,4474,0.093,233,28,0.433,1,0.885,36667,2,1,1
CAB00747,23,20,12,1,0,-0.049,8,9,8,0.163,11,0,6.17,643.413,1,5,0.312,231,0.584,1,5,6522,0.392,286,25,0.654,0,0.294,38142,1,1,1
CAB00748,1,27,11,1,1,-0.071,2,5,2,0.23,8,1,2.831,238.731,2,11,0.492,153,0.13,0,8,8429,0.325,126,34,0.811,1,0.216,26229,1,0,0
CAB00749,27,30,10,1,1,-0.006,4,3,4,0.11,4,2,6.985,707.0,4,6,0.443,138,0.439,0,6,5609,0.23,231,35,0.887,0,0.83,31233,1,0,1
CAB00750,29,20,7,0,0,-0.044,8,6,11,0.43400000000000005,14,0,5.343,569.663,5,22,0.608,58,0.373,1,4,3350,0.381,154,11,0.91,1,0.99,36534,2,1,2
CAB00751,25,30,11,1,1,-0.06,6,1,3,0.862,4,1,6.843,262.72,5,9,0.497,314,0.216,3,8,4899,0.94,275,18,0.478,1,0.626,22138,1,0,1
CAB00752,16,22,6,1,1,-0.006,3,4,10,0.665,5,0,2.401,472.088,1,7,0.694,112,0.13,4,4,6432,0.395,135,17,0.95,0,0.516,34020,1,0,1
CAB00753,15,20,9,0,2,-0.022,7,9,5,0.904,18,1,1.88,707.0,1,16,0.625,77,0.412,1,5,6393,0.574,46,35,0.589,0,0.453,34294,0,0,1
CAB00754,8,27,1,1,1,-0.067,2,8,4,0.3,22,0,5.982,306.373,5,11,0.478,155,0.161,0,9,8131,0.309,157,22,0.576,1,0.573,47366,1,0,0
CAB00755,22,20,14,1,1,-0.067,2,3,1,0.17,16,1,5.868,754.881,9,8,0.67,9,0.402,3,1,6289,0.45,142,23,0.329,0,0.64,22925,2,0,1
CAB00756,13,21,10,0,2,-0.083,3,1,4,1.0,10,2,3.56,295.445,4,8,0.426,202,0.195,2,6,7120,0.09,77,11,0.132,1,0.565,5957,0,0,0
CAB00757,8,29,1,1,0,-0.074,1,9,7,0.539,6,2,6.19,704.774,9,17,0.635,2,0.438,2,6,4359,0.95,101,16,0.07,0,0.03,11124,2,0,2
CAB00758,23,26,4,1,1,-0.056,9,2,2,0.11,4,1,3.385,313.857,2,19,0.436,240,0.152,1,6,5480,0.323,313,28,0.928,1,0.203,34659,0,0,1
CAB00759,5,29,14,1,2,-0.049,1,9,1,0.43,13,0,5.811,338.715,7,12,0.08,191,0.304,1,6,5217,0.638,173,36,0.839,0,0.797,47735,1,1,1
CAB00760,1,23,5,0,0,-0.006,2,2,8,0.11,5,0,1.893,707.0,9,14,0.46,323,0.13,2,9,5331,0.16,133,17,0.95,0,0.194,22138,2,0,0
CAB00761,5,20,8,1,0,-0.061,1,9,6,0.178,7,2,4.74,670.779,8,10,0.94,2,0.85,3,1,8450,0.04,321,16,0.88,0,0.347,12595,0,0,2
CAB00762,9,26,3,1,1,-0.084,5,5,5,0.413,5,2,4.64,580.326,8,11,0.923,364,0.567,3,3,1381,0.429,182,19,0.454,0,0.471,9811,2,0,1
CAB00763,23,26,13,0,2,-0.086,4,5,5,0.201,21,0,4.64,780.0,5,6,0.744,242,0.264,3,0,8450,0.888,346,18,0.71,0,0.48,41826,1,0,1
CAB00764,18,29,1,1,1,-0.033,9,5,8,0.11,14,2,5.952,707.0,8,6,0.145,206,0.455,1,9,3874,0.591,222,32,0.95,0,0.83,38063,2,0,1
CAB00765,6,21,12,1,1,-0.082,6,1,11,0.17,16,1,5.234,631.702,6,11,0.94,364,0.738,2,5,8450,0.397,203,30,0.07,0,0.85,27430,4,0,1
CAB00766,1,22,1,1,1,-0.006,1,3,2,0.3,14,1,2.218,706.976,2,18,0.76,230,0.62,2,7,9443,0.291,35,32,0.119,0,0.519,22138,4,0,0
CAB00767,23,26,6,1,2,-0.086,4,4,2,0.564,15,0,6.329,387.648,9,9,0.595,123,0.84,3,0,4442,0.537,311,12,0.88,0,0.678,34523,3,0,1
CAB00768,16,27,12,0,0,-0.031,4,9,5,0.61,8,2,6.794,748.0,3,8,0.798,139,0.598,4,7,5843,0.77,281,14,0.95,1,0.455,36667,2,1,1
CAB00769,24,29,0,1,1,-0.066,3,9,1,0.194,8,2,5.177,610.512,9,14,0.28,226,0.672,3,3,5300,0.618,257,29,0.07,0,0.38,47735,3,0,1
CAB00770,18,27,14,1,0,-0.062,5,3,4,1.0,14,2,1.73,494.045,1,21,0.172,104,0.99,0,3,5763,0.709,147,32,0.305,1,0.078,36667,1,1,1
CAB00771,15,25,1,0,1,-0.029,7,5,5,0.445,11,0,1.73,414.184,2,9,0.152,322,0.326,4,5,1379,0.098,39,32,0.168,1,0.562,10496,2,1,1
CAB00772,1,30,11,1,0,-0.038,2,3,5,0.11,22,0,5.054,707.0,3,13,0.618,62,0.138,2,5,3845,0.348,229,35,0.612,0,0.425,22138,0,0,0
CAB00773,12,30,14,1,2,-0.013,3,5,8,0.519,6,1,7.04,299.139,5,15,0.802,204,0.88,3,4,5927,0.04,174,22,0.611,0,0.99,18205,1,1,1
CAB00774,21,29,2,1,2,-0.006,4,8,7,0.296,7,1,7.74,707.0,1,9,0.76,150,0.15,1,7,8459,0.764,35,30,0.95,0,0.464,22711,3,0,1
CAB00775,18,26,8,1,0,-0.06,3,2,8,0.11,14,1,3.604,469.517,8,11,0.535,327,0.212,3,6,6821,0.272,88,29,0.811,0,0.619,43882,2,0,0
CAB00776,23,24,0,0,2,-0.008,7,1,10,0.21000000000000002,13,0,2.882,748.0,3,11,0.86,41,0.99,2,1,5698,0.04,292,18,0.95,1,0.154,16835,3,0,1
CAB00777,5,21,14,1,2,-0.071,5,5,5,0.779,5,1,7.265,675.805,6,6,0.356,163,0.707,3,0,7357,0.701,359,36,0.369,0,0.728,16243,1,0,1
CAB00778,27,25,11,0,0,-0.016,6,2,7,0.514,22,1,2.114,320.666,5,12,0.72,327,0.13,2,7,5963,0.691,60,12,0.595,0,0.83,47927,2,0,1
CAB00779,7,20,8,0,0,-0.058,5,9,11,0.21000000000000002,10,2,7.04,472.694,3,11,0.49,322,0.313,1,4,2547,0.77,250,15,0.766,1,0.99,29821,1,0,1
CAB00780,7,26,2,0,0,-0.033,2,3,2,0.11,22,1,5.16,673.709,6,15,0.673,161,0.178,1,7,7743,0.898,215,26,0.541,1,0.078,39792,1,0,0
CAB00781,13,24,0,0,1,-0.078,3,3,11,0.322,8,1,4.64,429.873,5,17,0.496,23,0.85,4,3,1938,0.206,112,21,0.773,0,0.595,27300,1,0,1
CAB00782,14,29,7,1,2,-0.079,2,4,5,0.545,14,2,5.412,707.0,6,14,0.395,327,0.13,1,9,7467,0.16,35,21,0.95,1,0.686,42711,3,1,1
CAB00783,22,26,1,1,2,-0.067,4,6,11,0.94,16,1,6.18,247.499,8,7,0.535,125,0.554,3,7,5691,0.95,359,20,0.208,0,0.526,30396,3,0,1
CAB00784,21,24,5,0,2,-0.041,6,0,4,0.5980000000000001,9,2,5.325,201.993,2,21,0.2,115,0.284,3,2,6873,0.75,337,25,0.586,1,0.089,20716,4,0,1
CAB00785,6,27,8,1,2,-0.065,1,1,3,0.751,6,1,4.68,539.943,8,6,0.724,59,0.627,2,4,5587,0.04,273,34,0.88,0,0.624,34034,0,0,1
CAB00786,20,24,6,1,1,-0.07,1,8,5,0.17,10,0,4.796,651.544,6,17,0.94,190,0.063,0,3,7468,0.58,359,32,0.07,0,0.565,37300,0,0,1
CAB00787,11,20,12,1,0,-0.046,1,1,8,0.33,7,2,7.74,596.121,5,16,0.489,231,0.574,3,5,2041,0.366,93,14,0.95,0,0.751,22138,0,1,1
CAB00788,11,23,0,0,2,-0.045,2,3,0,0.94,19,2,4.64,420.709,9,15,0.341,2,0.578,2,1,6948,0.781,271,23,0.389,0,0.512,36780,0,0,1
CAB00789,13,30,10,0,2,-0.024,3,0,14,0.315,13,1,1.73,613.106,3,16,0.233,243,0.34,2,7,8625,0.77,69,20,0.341,0,0.908,36667,0,0,1
CAB00790,24,22,9,0,1,-0.064,7,7,7,0.8240000000000001,6,1,2.333,227.281,1,22,0.193,257,0.93,0,0,5758,0.105,35,32,0.607,0,0.411,36667,0,0,1
CAB00791,23,30,9,1,0,-0.059,4,6,9,0.96,4,2,3.857,360.406,6,17,0.165,323,0.326,4,8,3807,0.902,120,31,0.586,1,0.83,47927,3,0,2
CAB00792,24,25,5,0,2,-0.078,3,8,4,0.722,12,2,4.64,379.113,9,12,0.339,80,0.644,2,5,3336,0.421,359,29,0.658,0,0.85,1773,3,0,1
CAB00793,17,24,14,1,2,-0.021,7,6,7,0.11,22,1,3.289,347.982,9,17,0.494,275,0.28,3,9,6986,0.386,148,34,0.849,1,0.383,29720,1,0,1
CAB00794,27,27,10,1,1,-0.049,5,8,9,0.234,6,1,5.059,707.0,9,19,0.641,217,0.15,2,5,6218,0.569,168,31,0.704,0,0.463,40972,4,1,1
CAB00795,1,22,1,1,2,-0.061,2,9,6,0.3,4,2,2.698,707.0,4,16,0.539,267,0.62,3,6,5588,0.542,316,27,0.301,1,0.07,23041,1,1,1
CAB00796,26,30,3,0,0,-0.04,8,6,9,0.11,6,2,3.45,707.0,2,15,0.13,213,0.53,2,8,2041,0.178,175,11,0.495,1,0.139,37276,2,1,1
CAB00797,15,28,7,0,2,-0.07,4,1,8,0.234,11,2,1.73,666.772,3,8,0.232,123,0.07,1,3,8969,0.37,35,23,0.199,0,0.172,36667,0,0,0
CAB00798,18,25,8,1,0,-0.02,6,3,10,0.5960000000000001,6,2,6.435,145.4,2,19,0.04,52,0.99,2,5,3630,0.148,334,21,0.09,1,0.715,23159,2,0,1
CAB00799,18,25,12,0,1,-0.082,6,9,4,0.629,13,2,1.88,558.331,6,10,0.631,17,0.593,3,6,7181,0.592,35,35,0.349,0,0.293,32231,0,0,1
CAB00800,5,27,12,1,1,-0.076,2,3,2,0.707,7,1,6.737,642.757,5,13,0.281,253,0.382,2,0,3893,0.467,221,23,0.322,0,0.484,42723,4,0,1
CAB00801,14,27,2,1,1,-0.056,6,4,5,0.94,21,1,4.64,780.0,5,12,0.763,116,0.589,0,0,6151,0.443,233,13,0.455,0,0.285,10690,2,0,1
CAB00802,13,30,11,1,2,-0.006,3,9,5,0.134,4,1,5.905,707.0,1,5,0.652,307,0.274,0,7,9443,0.456,341,11,0.736,1,0.464,24518,4,0,0
CAB00803,11,21,12,1,1,-0.037,4,7,14,1.0,7,1,5.845,526.006,4,8,0.208,119,0.265,4,7,3043,0.77,205,21,0.294,1,0.04,36667,0,1,1
CAB00804,5,28,7,1,1,-0.078,2,3,6,0.3,4,1,3.381,325.568,9,13,0.428,199,0.232,0,5,9443,0.443,341,17,0.04,1,0.317,32510,1,1,1
CAB00805,21,28,0,1,1,-0.079,1,3,6,0.281,13,0,5.989,389.353,8,8,0.632,2,0.85,0,2,5579,0.95,289,33,0.07,0,0.85,18995,3,0,0
CAB00806,18,23,1,0,1,-0.029,1,6,2,0.335,7,1,1.88,614.117,5,5,0.13,187,0.16,3,9,2615,0.527,230,14,0.644,0,0.089,43984,4,0,0
CAB00807,1,26,5,0,1,-0.031,2,9,6,0.3,15,1,4.688,707.0,9,5,0.603,327,0.421,0,7,4607,0.16,35,24,0.656,1,0.492,35639,2,0,1
CAB00808,19,22,13,1,2,-0.086,5,1,4,0.416,21,1,7.485,175.0,9,17,0.54,364,0.604,4,4,8450,0.918,241,16,0.88,0,0.74,42488,2,0,1
CAB00809,24,29,14,1,1,-0.07,6,1,0,0.288,8,2,4.64,444.068,9,11,0.549,73,0.157,3,3,4995,0.448,303,12,0.71,0,0.656,41489,0,0,1
CAB00810,16,23,9,0,1,-0.071,4,2,5,0.19,21,2,5.124,780.0,7,16,0.08,132,0.05,4,2,8450,0.327,245,16,0.575,0,0.674,29763,0,0,1
CAB00811,29,30,7,1,1,-0.001,8,4,14,0.796,13,1,7.04,118.0,4,18,0.188,188,0.99,1,3,5787,0.743,150,13,0.31,1,0.244,36667,2,1,1
CAB00812,24,27,0,0,0,-0.064,7,6,10,0.8049999999999999,19,1,1.73,191.604,3,10,0.117,322,0.57,1,8,8081,0.769,182,10,0.95,0,0.962,36667,4,0,2
CAB00813,27,30,14,0,1,-0.006,1,5,8,0.96,4,1,3.792,412.607,5,7,0.261,157,0.13,1,8,2885,0.803,235,20,0.352,1,0.536,27896,4,0,0
CAB00814,12,26,5,1,1,-0.058,3,4,8,0.461,6,1,6.715,238.447,7,12,0.94,204,0.85,4,4,8450,0.767,359,33,0.88,0,0.227,46916,2,1,1
CAB00815,18,26,10,0,0,-0.017,6,4,11,0.96,4,2,3.099,518.305,1,5,0.525,249,0.13,2,3,2041,0.16,136,16,0.04,0,0.551,47927,0,0,1
CAB00816,10,25,13,1,1,-0.086,1,6,2,0.621,8,2,6.986,780.0,8,6,0.512,194,0.685,2,4,1381,0.04,298,19,0.07,0,0.714,11250,1,0,1
CAB00817,3,25,11,1,0,-0.006,2,4,11,0.205,12,0,2.089,359.935,7,19,0.211,60,0.595,0,8,2041,0.804,233,16,0.95,1,0.53,43553,2,0,1
CAB00818,13,21,5,1,0,-0.073,5,5,11,0.11,17,2,5.59,505.721,1,19,0.67,128,0.376,3,8,7168,0.598,113,30,0.726,0,0.403,30290,0,0,1
CAB00819,9,27,7,1,0,-0.066,2,9,9,0.205,13,0,5.509,509.053,9,5,0.428,100,0.62,0,9,8947,0.16,70,35,0.459,0,0.3,27803,2,0,1
CAB00820,15,26,11,1,0,-0.057,5,7,2,0.17,5,1,5.6,429.137,5,8,0.636,2,0.05,3,0,5115,0.53,280,12,0.152,0,0.803,37895,3,1,0
CAB00821,29,27,0,0,0,-0.068,8,3,8,1.0,6,1,7.04,513.388,2,8,0.857,196,0.807,2,9,9413,0.581,35,32,0.724,1,0.866,5069,1,1,1
CAB00822,7,30,14,0,2,-0.037,8,9,8,0.617,7,1,7.04,545.484,6,8,0.261,197,0.601,0,4,1906,0.04,260,20,0.746,1,0.99,15428,4,0,1
CAB00823,29,22,0,1,2,-0.087,8,9,14,0.744,6,1,7.04,657.777,6,12,0.171,251,0.414,0,1,5328,0.57,317,18,0.599,1,0.402,36667,2,1,1
CAB00824,20,30,9,0,1,-0.02,6,9,9,0.96,18,1,1.88,279.897,8,7,0.441,327,0.299,1,6,4682,0.169,101,23,0.646,1,0.327,40569,1,0,1
CAB00825,25,30,2,1,0,-0.026,1,7,9,0.367,9,1,2.677,353.989,1,10,0.634,37,0.13,0,8,4263,0.625,94,33,0.536,0,0.83,22138,3,0,0
CAB00826,1,23,4,0,1,-0.033,2,2,11,0.3,22,1,7.74,490.074,3,11,0.63,327,0.62,1,4,4774,0.16,35,15,0.436,0,0.572,22138,2,0,1
CAB00827,16,24,0,1,0,-0.05,3,9,9,0.838,10,1,4.64,630.174,5,12,0.313,89,0.05,0,0,8450,0.34,345,12,0.133,0,0.539,28017,3,0,1
CAB00828,20,20,12,1,2,-0.055,7,7,11,0.3,5,2,3.819,707.0,3,19,0.332,165,0.528,1,5,6754,0.94,170,29,0.404,0,0.83,44342,2,0,1
CAB00829,13,29,8,1,0,-0.051,3,5,11,0.732,11,0,5.314,670.98,9,14,0.445,327,0.261,2,9,9443,0.557,151,30,0.902,0,0.731,29031,4,0,1
CAB00830,8,23,9,0,0,-0.006,2,8,6,0.3,4,1,7.293,218.0,3,17,0.698,327,0.394,2,6,8967,0.266,113,21,0.95,0,0.645,33781,3,1,1
CAB00831,1,30,14,0,0,-0.024,2,5,9,0.3,6,1,4.727,246.132,2,11,0.481,306,0.583,1,5,4299,0.763,228,21,0.921,1,0.584,36418,4,0,1
CAB00832,14,28,8,1,0,-0.058,6,9,5,0.17,20,2,5.74,761.828,9,8,0.832,146,0.782,3,2,8450,0.828,138,18,0.63,0,0.73,21014,1,0,2
CAB00833,1,24,13,0,1,-0.046,2,9,2,0.3,15,1,6.239,678.988,9,7,0.482,131,0.366,2,8,7941,0.356,35,30,0.95,1,0.82,47927,3,0,1
CAB00834,3,26,7,1,1,-0.082,2,5,11,0.3,4,0,2.639,707.0,2,7,0.479,144,0.353,3,3,3767,0.293,65,22,0.437,1,0.521,33785,0,0,1
